,Acatitla,Agrícola Oriental,Allende,Apatlaco,Aquiles Serdán,Aragón,Atlalilco,Auditorio,Autobuses del Norte,Balbuena,Balderas,Barranca del Muerto,Bellas Artes,Bosque de Aragón,Boulevard Puerto Aéreo,Buenavista,Camarones,Canal de San Juan,Canal del Norte,Candelaria,Centro Médico,Cerro de la Estrella,Chabacano,Chapultepec,Chilpancingo,Ciudad Deportiva,Colegio Militar,Constitución de 1917,Consulado,Copilco,Coyuya,Cuatro Caminos,Cuauhtémoc,Cuitláhuac,Culhuacán,Deportivo 18 de Marzo,Deportivo Oceanía,División del Norte,Doctores,Eduardo Molina,Eje Central,El Rosario,Ermita,Escuadrón 201,Etiopía/Plaza de la Transparencia,Eugenia,Ferrería/Arena Ciudad de México,Fray Servando,Garibaldi/Lagunilla,General Anaya,Gomez Farías,Guelatao,Guerrero,Hangares,Hidalgo,Hospital 20 de Noviembre,Hospital General,Indios Verdes,Instituto del Petróleo,Insurgentes,Insurgentes Sur,Isabel La Católica,Iztacalco,Iztapalapa,Jamaica,Juárez,La Raza,La Viga,Lomas Estrella,Lázaro Cárdenas,Martín Carrera,Merced,Mexicaltzingo,Miguel Ángel de Quevedo,Mixcoac,Mixhiuca,Moctezuma,Morelos,Nativitas,Niños Héroes/Poder Judicial CDMX,Norte 45,Observatorio,Oceanía,Olivos,Panteones,Pantitlán,Parque de los Venados,Patriotismo,Periferico Oriente,Peñón Viejo,Pino Suárez,Polanco,Portales,Potrero,Puebla,Refinería,Revolución,Ricardo Flores Magón,Romero Rubio,Salto del Agua,San Andres Tomatlán,San Antonio,San Antonio Abad,San Cosme,San Joaquín,San Juan de Letrán,San Lázaro,San Pedro de Los Pinos,Santa Anita,Santa Marta,Sevilla,Tacuba,Tacubaya,Tasqueña,Tepalcates,Tepito,Terminal Aérea,Tlaltenco,Tlatelolco,Tláhuac,UAM Azcapotzalco,UAM-I,Universidad,Valle Gómez,Vallejo,Velódromo,Viaducto,Villa de Aragón,Villa de Cortés,Viveros/Derechos Humanos,Xola,Zapata,Zaragoza,Zócalo/Tenochtitlan
Chabacano,0.0,0.0044222916449570115,0.006633437467435519,0.0,0.0,0.0,0.008844583289914023,0.008844583289914023,0.0022111458224785057,0.0044222916449570115,0.04864520809452718,0.0024037243505715547,0.026533749869742076,0.0022111458224785057,0.0022111458224785057,0.02211145822478506,0.0015964178104864416,0.0044222916449570115,0.0022111458224785057,0.0044222916449570115,0.03537833315965609,0.0022111458224785057,0.05306749973948415,0.0,0.0044222916449570115,0.0,0.0022111458224785057,0.008844583289914023,0.0,0.0025963895115409495,0.0,0.0,0.017689166579828046,0.0022111458224785057,0.0022111458224785057,0.013266874934871038,0.0,0.0027134354749920177,0.0022111458224785057,0.0,0.0,0.0044222916449570115,0.02211145822478506,0.0022111458224785057,0.013266874934871038,0.0,0.0,0.0022111458224785057,0.0044222916449570115,0.0022111458224785057,0.0,0.0016330935168466295,0.03758947898213459,0.0,0.0663343746743552,0.0,0.0,0.01105572911239253,0.0009299199011714328,0.006633437467435519,0.0014903351356521236,0.0007736446765630822,0.0017464233816623235,0.0,0.0024886797739327414,0.004124848485088739,0.015478020757349541,0.0044222916449570115,0.0,0.006633437467435519,0.0016039364967912902,0.013266874934871038,0.0022111458224785057,0.0008331761620168994,0.0044222916449570115,0.0022111458224785057,0.0016549621449309325,0.0025970215730791077,0.0018166850801233651,0.0044222916449570115,0.0,0.0007998975168875851,0.019900312402306556,0.0022111458224785057,0.0,0.06412322885187668,0.0022111458224785057,0.0,0.0044222916449570115,0.0,0.0663343746743552,0.01105572911239253,0.0,0.0022111458224785057,0.0008569784855710096,0.0022111458224785057,0.015478020757349541,0.0022111458224785057,0.006633437467435519,0.008844583289914023,0.0,0.0,0.006633437467435519,0.0022111458224785057,0.003841279597656773,0.0016790617729067648,0.013266874934871038,0.00166464067823634,0.0044222916449570115,0.0022111458224785057,0.0020940360879149115,0.013266874934871038,0.04201177062709162,0.008844583289914023,0.0018095861383563704,0.0022111458224785057,0.0,0.0,0.0008253027868026463,0.0,0.0,0.0022111458224785057,0.0008248099849156344,0.0,0.0,0.0044222916449570115,0.0008195110207268462,0.0007651382608397252,0.0044222916449570115,0.0044222916449570115,0.0035126264051027274,0.0331671873371776,0.0008181607556481675,0.04201177062709162
Chapultepec,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008215251650333,0.0,0.0,0.07512322877475501,0.0,0.025041076258251665,0.0,0.025041076258251665,0.0,0.0,0.0,0.0,0.0,0.10016430503300666,0.0,0.025041076258251665,0.0,0.0,0.0,0.025041076258251665,0.025041076258251665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05008215251650333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025041076258251665,0.0,0.0,0.025041076258251665,0.0,0.0,0.018290814575092264,0.025041076258251665,0.0,0.0,0.0,0.025041076258251665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025041076258251665,0.025041076258251665,0.0,0.025041076258251665,0.0,0.0,0.0,0.0,0.0,0.0,0.01793258763495649,0.05008215251650333,0.0,0.0,0.05008215251650333,0.0,0.0,0.0,0.0,0.025041076258251665,0.05008215251650333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025041076258251665,0.0,0.0,0.025041076258251665,0.0,0.0,0.025041076258251665,0.009384279365823187,0.0,0.0,0.0,0.05008215251650333,0.025041076258251665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009290253573559958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009214216786709493,0.0
Chilpancingo,0.013858820676308687,0.0,0.0,0.0,0.0,0.0,0.0,0.013858820676308687,0.0,0.0,0.027717641352617374,0.0,0.05543528270523475,0.0,0.0,0.013858820676308687,0.0,0.0,0.0,0.013858820676308687,0.013858820676308687,0.0,0.041576462028926016,0.0,0.013858820676308687,0.0,0.0,0.027717641352617374,0.0,0.010810024088812641,0.005039636933355676,0.0,0.0,0.013858820676308687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027717641352617374,0.0,0.013858820676308687,0.0,0.0,0.0,0.0,0.013858820676308687,0.0,0.0,0.027717641352617374,0.0,0.0970117447341608,0.0,0.0,0.013858820676308687,0.0,0.027717641352617374,0.0,0.004836309290971426,0.0,0.0,0.0,0.005170410686844426,0.013858820676308687,0.0,0.0,0.0,0.0,0.027717641352617374,0.013858820676308687,0.005212173102591555,0.041576462028926016,0.0,0.0,0.005418267042796203,0.0,0.0,0.0,0.0,0.013858820676308687,0.0,0.0,0.08315292405785203,0.0,0.0,0.0,0.0,0.08315292405785203,0.013858820676308687,0.0,0.013858820676308687,0.0,0.0,0.013858820676308687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004815391813668151,0.0,0.013858820676308687,0.010381646101220684,0.0,0.0,0.0,0.027717641352617374,0.013858820676308687,0.0,0.0,0.0,0.0,0.0,0.0,0.013858820676308687,0.0,0.0,0.010275760986892816,0.0,0.0,0.0,0.0,0.009499394640164263,0.0,0.013858820676308687,0.0,0.041576462028926016,0.0,0.013858820676308687
Ciudad Deportiva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08372883335087918,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.04186441667543959,0.04186441667543959,0.0,0.08372883335087918,0.0,0.0,0.0,0.0,0.0,0.0,0.016281420154958346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.08372883335087918,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.017114150914775857,0.04186441667543959,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.014417857130895363,0.015716944706770555,0.0,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.0,0.015452460232929044,0.0,0.0,0.0,0.0,0.0,0.0,0.04186441667543959,0.0,0.0,0.0,0.0,0.0,0.08372883335087918,0.0,0.0
Colegio Militar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022994238167730437,0.12874336774483863,0.0,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.06437168387241932,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437168387241932,0.06437168387241932,0.06437168387241932,0.0,0.0,0.06437168387241932,0.02683074671025203,0.0,0.0,0.0,0.025062468627315735,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023908972280831216,0.0,0.0,0.0,0.06437168387241932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Constitución de 1917,0.008728984523441943,0.0,0.008728984523441943,0.0,0.0,0.0,0.008728984523441943,0.008728984523441943,0.017457969046883886,0.0,0.06983187618753554,0.0,0.0436449226172097,0.0,0.0,0.03491593809376777,0.0,0.008728984523441943,0.0,0.026186953570325827,0.017457969046883886,0.008728984523441943,0.0436449226172097,0.0,0.008728984523441943,0.008728984523441943,0.008728984523441943,0.017457969046883886,0.008728984523441943,0.0034169491994131686,0.0,0.0,0.008728984523441943,0.0,0.0,0.03491593809376777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017457969046883886,0.0,0.008728984523441943,0.0,0.008728984523441943,0.0,0.0,0.0,0.03491593809376777,0.008728984523441943,0.06110289166409362,0.0,0.0,0.008728984523441943,0.007329754204610951,0.008728984523441943,0.0,0.006080732205127836,0.0,0.0,0.0,0.0032588192500741958,0.008728984523441943,0.0,0.008728984523441943,0.008728984523441943,0.0,0.008728984523441943,0.0,0.0,0.017457969046883886,0.008728984523441943,0.0,0.0,0.0,0.0,0.0,0.0,0.017457969046883886,0.0,0.0,0.052373907140651654,0.017457969046883886,0.0,0.008728984523441943,0.008728984523441943,0.008728984523441943,0.0,0.0,0.008728984523441943,0.0,0.0,0.017457969046883886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00331559013241996,0.026186953570325827,0.0,0.0,0.0,0.005497462313132274,0.03491593809376777,0.008728984523441943,0.017457969046883886,0.0,0.0,0.0,0.0,0.006492925176978726,0.0,0.0,0.0,0.0,0.008728984523441943,0.0,0.0,0.003227442457452359,0.0,0.0,0.0,0.0,0.0436449226172097,0.003225792944145001,0.03491593809376777
Consulado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981231369435402,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.29906156847177,0.0,0.0,0.0,0.0,0.0,0.01983657085984219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.02316641003049387,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05981231369435402,0.0,0.0,0.05981231369435402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Copilco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400585091046194,0.0,0.023343084850769902,0.0,0.0,0.023343084850769902,0.0,0.0,0.0,0.023343084850769902,0.0,0.0,0.0700292545523097,0.0,0.046686169701539805,0.0,0.0,0.0,0.0,0.009109972368562971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023343084850769902,0.0,0.0,0.0,0.0,0.023343084850769902,0.0,0.0,0.023343084850769902,0.0,0.0,0.0,0.046686169701539805,0.0,0.046686169701539805,0.0,0.0,0.046686169701539805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00869492536341424,0.046686169701539805,0.0,0.0,0.0,0.00842657847599945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11671542425384954,0.023343084850769902,0.0,0.0,0.0,0.09337233940307961,0.0,0.0,0.0,0.0,0.0,0.0,0.023343084850769902,0.0,0.0,0.0,0.0,0.023343084850769902,0.0,0.008089065085836561,0.0,0.023343084850769902,0.0,0.0,0.0,0.0,0.0,0.046686169701539805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008612979824620831,0.0,0.0,0.0,0.0,0.023343084850769902,0.0,0.0
Coyuya,0.03134324693194042,0.0,0.0,0.0,0.0,0.0,0.03134324693194042,0.03134324693194042,0.0,0.0,0.03134324693194042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134324693194042,0.0,0.06268649386388084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134324693194042,0.0,0.03134324693194042,0.0,0.0,0.0,0.03134324693194042,0.0,0.0,0.0,0.0,0.0,0.09402974079582124,0.0,0.0,0.0,0.0,0.0,0.0,0.010892477317410032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011744236272976098,0.0,0.03134324693194042,0.0,0.0,0.0,0.0,0.0,0.0,0.03134324693194042,0.0,0.0,0.09402974079582124,0.03134324693194042,0.0,0.0,0.0,0.06268649386388084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03134324693194042,0.0,0.03134324693194042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06268649386388084,0.0,0.012775241571516896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012390553310410519,0.03134324693194042,0.0,0.06268649386388084
Cuatro Caminos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588329888175034,0.0,0.0,0.0,0.0,0.0,0.0,0.18588329888175034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0705835055912483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588329888175034,0.0,0.0,0.0,0.0,0.0,0.18588329888175034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588329888175034
Cuauhtémoc,0.0,0.0,0.015001908007996084,0.0,0.0,0.0,0.03000381601599217,0.0,0.0,0.0,0.045005724023988225,0.0,0.03000381601599217,0.015001908007996084,0.0,0.015001908007996084,0.0,0.0,0.0,0.0,0.015001908007996084,0.0,0.10501335605597258,0.006012479635527634,0.0,0.015001908007996084,0.0,0.03000381601599217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015001908007996084,0.0,0.0,0.0,0.0,0.0,0.045005724023988225,0.03000381601599217,0.0,0.015001908007996084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000381601599217,0.015001908007996084,0.10501335605597258,0.015001908007996084,0.0,0.0,0.0,0.015001908007996084,0.0,0.0052357654870395,0.0,0.0,0.005617330583964876,0.0,0.0,0.0,0.0,0.0,0.0,0.015001908007996084,0.0,0.0,0.015001908007996084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015001908007996084,0.0,0.0,0.06000763203198434,0.015001908007996084,0.015001908007996084,0.0,0.0,0.10501335605597258,0.0,0.0,0.0,0.00580040166755481,0.0,0.0,0.0,0.0,0.0,0.0,0.015001908007996084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000381601599217,0.015001908007996084,0.03000381601599217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005955049258929144,0.0,0.005533189584299753,0.03000381601599217
Cuitláhuac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01867394508804889,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.020993362475344828,0.0,0.0,0.0,0.0,0.0,0.0,0.10391543700387625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10391543700387625,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.0380318752868887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.10391543700387625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812,0.05195771850193812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195771850193812
Culhuacán,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.042665761596818376,0.0,0.0,0.0,0.0,0.0,0.0,0.1279972847904551,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.0,0.0,0.042665761596818376,0.0,0.08533152319363675,0.0,0.0,0.042665761596818376,0.0,0.0,0.0,0.014780940534252293,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.0,0.042665761596818376,0.015334698709358354,0.0,0.0,0.0,0.0,0.0,0.0,0.016562063933963714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.042665761596818376,0.0,0.0,0.0,0.042665761596818376,0.014675541692421173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08533152319363675,0.0,0.0,0.0,0.0,0.0,0.042665761596818376,0.0,0.042665761596818376
Deportivo 18 de Marzo,0.0,0.0,0.0,0.0,0.010238066845633038,0.0,0.0,0.0,0.020476133691266076,0.0,0.010238066845633038,0.0,0.010238066845633038,0.0,0.0,0.04095226738253215,0.0,0.0,0.0,0.020476133691266076,0.05119033422816517,0.010238066845633038,0.05119033422816517,0.00819790928480096,0.0,0.0,0.0,0.06142840107379828,0.0,0.0,0.0,0.0,0.0,0.010238066845633038,0.0,0.010238066845633038,0.0,0.0,0.010238066845633038,0.0,0.010238066845633038,0.0,0.0,0.010238066845633038,0.010238066845633038,0.010238066845633038,0.0,0.0,0.010238066845633038,0.010238066845633038,0.0,0.0,0.020476133691266076,0.0,0.06142840107379828,0.0,0.010238066845633038,0.020476133691266076,0.0,0.0,0.0034477210717740393,0.0035741704975695895,0.0,0.0,0.003837224336586209,0.0,0.010238066845633038,0.0,0.0,0.0,0.0,0.0,0.010238066845633038,0.0,0.010238066845633038,0.0,0.0,0.0,0.0,0.010238066845633038,0.0,0.0,0.0,0.010238066845633038,0.0,0.04095226738253215,0.0,0.010238066845633038,0.0,0.0,0.0819045347650643,0.010238066845633038,0.0,0.020476133691266076,0.0,0.010238066845633038,0.0,0.0,0.0,0.010238066845633038,0.0,0.0,0.0,0.0,0.0,0.0,0.03071420053689914,0.0,0.0,0.0,0.003235802101070985,0.04095226738253215,0.04095226738253215,0.03071420053689914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010238066845633038,0.003790543356106124,0.0035339921594770792,0.010238066845633038,0.0,0.004062543474230506,0.020476133691266076,0.0,0.05119033422816517
Deportivo Oceanía,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08043422878680938,0.04021711439340469,0.04021711439340469,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.04021711439340469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.0,0.014928177596603743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.04021711439340469,0.04021711439340469,0.014094194122281613,0.0,0.015387119063015655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.0,0.0,0.0,0.08043422878680938,0.08043422878680938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04021711439340469,0.0,0.16086845757361876
División del Norte,0.0,0.0,0.0,0.02988844391241837,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.08966533173725509,0.0,0.05977688782483674,0.0,0.0,0.05977688782483674,0.0,0.0,0.0,0.0,0.0,0.0,0.02988844391241837,0.0,0.02988844391241837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.0,0.0,0.0,0.05977688782483674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05977688782483674,0.0,0.0,0.05977688782483674,0.0,0.02988844391241837,0.0,0.0,0.011753130272498653,0.02988844391241837,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02133637198815752,0.0,0.02988844391241837,0.0,0.05977688782483674,0.0,0.0,0.0,0.0,0.02988844391241837,0.0,0.010480292541955595,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.0,0.0,0.0,0.05977688782483674,0.0,0.0,0.0,0.0,0.0,0.02988844391241837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02988844391241837,0.0,0.02988844391241837
Doctores,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.04737978533824189,0.04737978533824189,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0185662334374787,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01755428317542403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016283776622259678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1421393560147256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04737978533824189,0.0,0.09475957067648377
Eduardo Molina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.14285714285714282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
